X,Y,Limit_A,Limit_B,Status,Repeater,NonTSMComp,Size,STATUS_ID,MaxSpeed_1,MaxSpeed_2,LastUpdate,Mounting,Descriptio,Maintenanc,Maintena_1,_full_text,X_ITM,Y_ITM
-6.192211302,53.27473762,50 Km/h,,Standard,1,1,600mm,8,50,0,20151203,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign obscured, sign and sleeves dirty.",Obscured,High,,720570.69,726459.049
-6.189998409,53.30034549,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,,,,,720646.0914,729311.8101
-6.131048468,53.25448705,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151222,,Maintenance - Sleeves damaged & faded.,,Low,,724708.4647,724311.016
-6.149819751,53.26134254,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,"Maintenance - 50kmh face has minor damage, 80kmh is damaged, sleeves faded, kerb offset 300mm.",Damaged Sign,Low,,723436.3051,725041.1383
-6.217947325,53.27197829,80 Km/h,,Standard,0,0,,8,80,0,20160201,Bracket Mounted,(Underpass),,,,718862.0367,726108.9471
-6.233618635,53.28203704,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,Maintenance - Minor damage to sign face.,Damaged Sign,Low,,717789.2001,727202.0997
-6.25555944,53.2756659,50 Km/h,,Standard,1,1,750mm,8,50,0,20160113,,Non TSM - Sign too big. Maintenance - Cut back tree & different size to sign on opposite side of road.,Obscured,High,,716343.535,726457.3271
-6.214048602,53.31018414,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,Maintenance - Kerb offset 400mm,,Low,,719015.8018,730366.0807
-6.135460201,53.20997886,50 Km/h,,Standard,1,0,300mm,8,50,0,20151126,Bracket Mounted,"Maintenance - Sign height 1.53m, pole at angle, sign rotated 90 degrees and not visible, sleeves faded.",Obscured,High,,724543.2451,719351.6175
-6.207740448,53.30222254,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151201,Bracket Mounted,"Maintenance - Kerb offset 170mm, sleeves faded, 50kmh face slightly rotated.",,Low,,719458.3627,729490.8293
-6.142834747,53.24429682,60 Km/h,,Standard,0,0,600mm,8,60,0,20151123,Bracket Mounted,,,,,723951.541,723156.8122
-6.131657221,53.20935296,50 Km/h,,Standard,1,0,300mm,8,50,0,20151125,Bracket Mounted,Maintenance - Kerb offset 410mm.,,Low,,724799.0615,719288.6123
-6.170008366,53.27166301,60 Km/h,,Standard,0,0,600mm,8,60,0,20151118,Bracket Mounted,Wrong Sign - 60kmh sign in 80kmh zone. Maintenance - sleeves badly faded.,Inappropriate,High,,722060.1349,726154.6709
-6.21766646,53.30011158,50 Km/h,,Standard,1,1,600mm,8,50,0,20160106,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Pole at an angle, sleeves faded and damaged, sign rotated, sign edge 100mm over road.",Damaged Pole,High,,718802.691,729239.4199
-6.124693966,53.2145416,50 Km/h,,Standard,0,0,,8,50,0,20160201,Bracket Mounted,,,,,725249.0005,719878.0374
-6.272033424,53.26872757,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,715263.5807,725658.6977
-6.232110358,53.26536694,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,Maintenance - Likely to become obscured.,Obscured,High,,717935.6503,725349.9327
-6.124426388,53.22778779,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,"Maintenance - Pole at slight angle, fit sleeves, kerb offset 150mm.",Damaged Pole,Low,,725228.2172,721352.1928
-6.168505266,53.23427217,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151127,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign pole located in centre of footpath, kerb offset 300mm, sleeves faded, both faces obscured by trees, both faces slightly rotated.",Inappropriate,High,,722266.9683,721997.3252
-6.138118148,53.23468092,50 Km/h,,Standard,1,0,300mm,8,50,0,20151127,Bracket Mounted,"Maintenance - Pole at slight angle, sleeves slightly faded, centre sign on pole, sign slightly rotated.",,Low,,724294.1676,722095.1912
-6.158816888,53.28066644,50 Km/h,,Standard,1,1,600mm,8,50,0,20151218,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign slightly rotated, kerb offset 250mm.",,,,722780.7229,727175.5192
-6.172820123,53.25374931,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,Maintenance - Sign face has minor damage.,Damaged Sign,Low,,721923.5604,724156.8811
-6.126409293,53.23541714,50 Km/h,30 Km/h,Standard,0,0,600mm,8,50,30,20151117,Bracket Mounted,"Maintenance - 50kmh face is hanging and has minor damage, 30kmh is rotated and barely visible and damaged, fit sleeves.",Damaged Sign,High,,725073.5939,722197.5151
-6.198696828,53.24263916,50 Km/h,,Standard,1,0,300mm,8,50,0,20151124,Bracket Mounted,"Maintenance - Height 2m, sign has minor damage and is dirty, pole is at angle.",Damaged Sign,Low,,720228.1756,722876.9967
-6.2291001,53.26507977,50 Km/h,,Standard,1,0,300mm,8,50,0,20151209,Bracket Mounted,Mounting - Mounted on Tp. Maintenance - Minor damage to sign.,Damaged Sign,Low,,718137.2377,725322.9541
-6.14916382,53.24237574,60 Km/h,,Standard,1,0,600mm,8,60,0,20151123,Bracket Mounted,Maintenance - Sign damaged.,Damaged Sign,Low,,723534.699,722932.1286
-6.247651158,53.269587,60 Km/h,,Standard,0,0,750mm,8,60,0,20160201,,No 60kmh in Byelaws at this location.,Inappropriate,High,,716887.5062,725793.913
-6.215531899,53.25536983,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,"Maintenance - Sleeves faded, sign face slightly tilted.",,Low,,719069.2642,724265.1788
-6.243084968,53.26572246,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,,Mounting - Mounted on TP. Maintenance - Sign damaged.,Damaged Sign,Low,,717202.6288,725371.4352
-6.114575049,53.27732224,50 Km/h,,Standard,1,0,300mm,8,50,0,20151120,,"Maintenance - Sign nail mounted to Tp, minor damage to sign.",Damaged Sign,Low,,725740.542,726880.3899
-6.140625051,53.29418512,50 Km/h,30 Km/h,Standard,0,1,600mm,8,50,30,20160104,,"Maintenance - Fit sleeves, pole at an angle, both sign faces damaged, kerb offset 90mm.",Damaged Sign,High,,723954.598,728710.9506
-6.179844786,53.27521178,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151118,Bracket Mounted,"Maintenance - 50kmh slightly obscured, sleeves faded.",Obscured,Low,,721394.0541,726532.7358
-6.224740995,53.27233276,50 Km/h,,Standard,0,1,900mm,8,50,0,20160115,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Not located at change in speed limit as per byelaws, 50kmh sign in an 80kmh zone, fit sleeves.",Inappropriate,High,,718407.9639,726137.1071
-6.137659365,53.24794567,50 Km/h,,Standard,0,0,600mm,8,50,0,20151116,Bracket Mounted,,,,,724286.3479,723571.7464
-6.243550304,53.2744444,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,Bracket Mounted,"Maintenance - Pole at an angle, sleeves faded, sign rotated slightly.",Damaged Pole,Low,,717147.7402,726341.044
-6.194305598,53.30775337,50 Km/h,50 Km/h,Standard,1,0,450mm,8,50,50,20151201,Bracket Mounted,,,,,720338.1885,730128.7167
-6.225515201,53.28625108,50 Km/h,,Standard,1,0,300mm,8,50,0,20151210,Bracket Mounted,,,,,718317.8763,727684.3257
-6.244752754,53.27755698,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,"Maintenance - Sleeves faded, rotate sign.",,Low,,717059.0432,726685.3685
-6.118841765,53.28554371,50 Km/h,,Standard,0,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Face slightly rotated, kerb offset 130mm.",,,,725431.9393,727787.567
-6.218219308,53.29968629,50 Km/h,,Standard,1,0,600mm,8,50,0,20160111,Bracket Mounted,"Non TSM - Sign too big. Maintenance -  Sign face damaged, sleeves faded, wrong side of road",Damaged Sign,Low,,718767.0241,729191.1852
-6.187494037,53.27969423,60 Km/h,,Standard,0,0,600mm,8,60,0,20151119,Bracket Mounted,"Maintenance - Sign face damaged, pole is angled, sleeves faded, kerb offset 0mm.",Damaged Sign,Low,,720871.2915,727018.4685
-6.124646741,53.22409559,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,Maintenance - Fit sleeves.,,Low,,725224.2795,720941.0359
-6.196248213,53.23941877,50 Km/h,,Standard,1,1,600mm,8,50,0,20151215,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sleeves faded, 3t limit sign on back.",,Low,,720400.6329,722522.8326
-6.137330684,53.29281164,30 Km/h,,Standard,1,1,600mm,8,30,0,20151222,,"Non TSM - Sign too big. Maintenance - Minor damage to sign face, fit sleeves.",Damaged Sign,Low,,724178.1779,728563.8644
-6.133668933,53.23562743,50 Km/h,,Standard,1,1,300mm,8,50,0,20160107,Bracket Mounted,Non TSM - Village traffic calming sign.,,,,724588.4066,722208.2373
-6.238521129,53.31354114,50 Km/h,,Standard,1,1,600mm,8,50,0,20151209,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign obscured by Lp, kerb offset 420mm, height 1.96m, pole knocked, sign rotated and has minor damage.",Damaged Sign,High,,717375.8896,730699.0766
-6.132815457,53.19833523,120 Km/h,,Standard,1,0,,8,120,0,20160129,Bracket Mounted,,,,,724753.7017,718060.8317
-6.128400837,53.24113753,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,,,,,724923.9991,722830.4498
-6.136597286,53.26707354,50 Km/h,,Standard,1,0,300mm,8,50,0,20160106,Bracket Mounted,"Maintenance - Sleeves faded and missing, sign dirty and rotated, pole knocked, kerb offset 0mm.",Damaged Pole,High,,724301.7407,725701.6532
-6.273179487,53.28005015,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,Non TSM - Text style and sign too big. Maintenance - sign face has minor damage.,Damaged Sign,Low,,715156.7,726916.5668
-6.150587515,53.24127351,120 Km/h,,Standard,0,0,900mm,8,120,0,20160201,Bracket Mounted,,,,,723442.8556,722807.0423
-6.114982426,53.23970027,30 Km/h,,Standard,0,0,600mm,8,30,0,20151125,Bracket Mounted,"Not in Bye laws. Maintenance - Sign hanging and rotated, height 1.46m, stop sign on same pole, fit sleeves, missing 50kmh sign on back.",Inappropriate,High,,725823.7654,722694.0778
-6.168329294,53.28630168,50 Km/h,,Standard,1,1,750mm,8,50,0,20151204,Bracket Mounted,Non TSM - Sign too big. Maintenance - Fit sleeves.,,Low,,722130.3705,727786.1697
-6.257371453,53.26671924,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,716246.9667,725459.0023
-6.139898338,53.20733924,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151125,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Minor damage to one faces, one face slightly rotated and obscured, sleeves faded, off centre on pole.",Damaged Sign,Low,,724254.4637,719050.2311
-6.22114951,53.27539439,50 Km/h,,Standard,1,1,600mm,8,50,0,20151210,Bracket Mounted,Non TSM - Sign too big.,,,,718639.0115,726483.6893
-6.219177436,53.31040142,50 Km/h,,Standard,0,0,600mm,8,50,0,20151201,Bracket Mounted,"Maintenance - Height 1.98m beside cycle track, sleeves faded, face has minor damage.",Damaged Sign,High,,718673.445,730381.7213
-6.267381691,53.3060894,50 Km/h,,Standard,1,1,600mm,8,50,0,20151216,Bracket Mounted,"Non TSM - County boundary sign. Maintenance - Sign has minor damage, slightly obscured by Lp, kerb offset 400mm.",Damaged Sign,Low,,715473.0489,729822.9806
-6.185881281,53.27803238,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151118,Bracket Mounted,"Maintenance - Pole at slight angle, kerb offset 200mm, 60kmh face damaged, sleeves faded, 50kmh face has minor damage.",Damaged Sign,Low,,720983.5257,726836.3068
-6.198962285,53.27632166,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,"Maintenance - Sign damaged and slightly rotated, sleeves faded.",Damaged Sign,Low,,720116.033,726623.9148
-6.189115243,53.30099948,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - Pole knocked, sleeves damaged and missing.",Damaged Pole,High,,720703.109,729386.062
-6.139186239,53.24882459,80 Km/h,60 Km/h,Standard,1,0,600mm,8,80,60,20151202,Bracket Mounted,"Traffic Lanes Speed Limit 80kmh, Bus Lane Speed Limit 60kmh (North Bound).",,,,724181.9142,723666.8771
-6.223846995,53.27973497,50 Km/h,,Standard,1,0,300mm,8,50,0,20151210,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,718447.1182,726962.1305
-6.249457473,53.27168242,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,Maintenance - Raise both signs.,,Low,,716761.3192,726024.0898
-6.209163752,53.30379289,60 Km/h,,Standard,1,0,600mm,8,60,0,20151201,Bracket Mounted,"Maintenance - Bus lane time plate is misleading, sleeves very dirty.",Inappropriate,High,,719359.125,729663.1618
-6.13816833,53.29615232,30 Km/h,,Standard,1,1,450mm,8,30,0,20160202,,Non TSM - Sign too big. Mounting - Mounted on Lp above Speed Alert Sign.,,,,724112.6543,728934.0762
-6.126443493,53.27699064,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Badly damaged sign face, height 2.04m, kerb offset 300mm, fit sleeves.",Damaged Sign,High,,724950.0735,726822.6813
-6.216394683,53.27073979,100 Km/h,,Standard,0,0,,8,100,0,20160201,Bracket Mounted,,Obscured,High,,718969.0266,725973.7405
-6.241535555,53.28527826,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,717252.4417,727549.6868
-6.175967018,53.25265504,50 Km/h,,Standard,0,0,,8,50,0,20160201,Bracket Mounted,,,,,721716.702,724029.7758
-6.297784159,53.24281394,50 Km/h,,Standard,1,1,600mm,8,50,0,20160114,,"Non TSM - County boundary sign. Maintenance - Sign not at county boundary, sign very dirty.",Inappropriate,High,,713614.6851,722734.4048
-6.134927818,53.26716732,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20160108,Bracket Mounted,Maintenance - 60kmh face is damaged,Damaged Sign,Low,,724412.8223,725714.991
-6.1784322,53.28353974,50 Km/h,,Standard,1,0,300mm,8,50,0,20151203,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,721464.6373,727461.6681
-6.286108204,53.26694139,100 Km/h,,Standard,1,0,,8,100,0,20160201,Bracket Mounted,,,,,714329.5715,725437.367
-6.19399502,53.28232285,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151119,Bracket Mounted,"Maintenance - both faces rotated, 60kmh face is damaged, kerb offset 100mm, sleeves faded.",Damaged Sign,Low,,720430.4073,727299.942
-6.196678702,53.29834316,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151201,Bracket Mounted,"Non TSM - Signs too big. Maintenance - One sign damaged, one sign has minor damage, fit sleeves.",Damaged Sign,Low,,720206.4803,729077.7775
-6.126469907,53.23588194,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,Bracket Mounted,Maintenance - Sleeves slightly faded.,,Low,,725068.1929,722249.1197
-6.179595872,53.27581067,60 Km/h,,Standard,1,0,600mm,8,60,0,20151118,Bracket Mounted,Maintenance - Replace missing sleeves.,,Low,,721408.9563,726599.7887
-6.196583349,53.28918416,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151119,Bracket Mounted,"Maintenance - 60kmh face rotated and obscured, sleeves faded and damaged.",Obscured,High,,720238.5579,728058.9438
-6.197176282,53.29855856,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,,,,,720172.7108,729100.9053
-6.135239221,53.2451802,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,"Maintenance - kerb offset 250mm, 80kmh face has minor damage, sleeves faded.",Damaged Sign,Low,,724455.8699,723268.2871
-6.257865371,53.2726311,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,Maintenance - Sign warped.,Damaged Sign,Low,,716197.988,726115.9338
-6.210960537,53.30253405,50 Km/h,,Standard,1,1,600mm,8,50,0,20160106,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sleeves faded, kerb offset 300mm, pole at an angle.",Damaged Pole,High,,719242.888,729520.1076
-6.187901711,53.27623068,50 Km/h,,Standard,1,1,600mm,8,50,0,20151203,Bracket Mounted,Non TSM - Sign too big. Maintenance - Sleeves faded.,,Low,,720853.8793,726632.439
-6.215804124,53.21125643,50 Km/h,,Standard,0,1,600mm,8,50,0,20160115,,"Non TSM - County boundary sign. Maintenance - Pole at an angle, sign damaged, 0mm road offset.",Damaged Sign,High,,719173.571,719356.873
-6.132704341,53.25098417,50 Km/h,,Standard,0,0,600mm,8,50,0,20160108,Bracket Mounted,"Maintenance - Sign face has minor damage, sleeves missing and damaged.",Damaged Sign,Low,,724608.1659,723918.4179
-6.157162895,53.26567287,80 Km/h,60 Km/h,Standard,1,0,600mm,8,80,60,20151117,Bracket Mounted,"Traffic Lanes Speed Limit 80kmh, Bus Lane Speed Limit 60kmh (South Bound). Maintenance - minor damage to sign face, pole slightly rotated.",Damaged Sign,Low,,722934.0269,725510.2525
-6.161155165,53.27268037,50 Km/h,,Standard,1,0,300mm,8,50,0,20151204,Bracket Mounted,"Maintenance - Sleeves faded, sign bit dirty, height 2m beside cycle track.",,Low,,722647.672,726283.0135
-6.210803521,53.26293289,50 Km/h,,Standard,1,1,600mm,8,50,0,20151217,,"Non TSM - Sign too big. Maintenance - Fit sleeves, kerb offset 200mm, pole at slight angle and damaged.",Damaged Pole,Low,,719363.675,725114.4978
-6.147994818,53.26116087,80 Km/h,60 Km/h,Standard,1,0,600mm,8,80,60,20151116,Bracket Mounted,"Traffic Lanes Speed Limit 80kmh, Bus Lane Speed Limit 60kmh (South Bound). Maintenance - sign damaged.",Damaged Sign,Low,,723558.5687,725024.0792
-6.197075149,53.24077967,50 Km/h,50 Km/h,Standard,1,0,450mm,8,50,50,20151124,Cap Mounted,Maintenance - Sign slightly rotated.,,Low,,720341.6218,722672.8473
-6.122388343,53.23681179,50 Km/h,30 Km/h,Standard,0,0,600mm,8,50,30,20151125,Bracket Mounted,"Not in Bye laws. Maintenance - Fit sleeves, Height 1.8m.",Inappropriate,High,,725337.9149,722359.7163
-6.134719581,53.26989049,60 Km/h,,Standard,1,0,600mm,8,60,0,20151222,,Mounting - Mounted on Lp.,,,,724418.8041,726018.3192
-6.166101897,53.26646325,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,Mounting - Mounted on Lp. Maintenance - Sign face has minor damage.,Damaged Sign,Low,,722335.5156,725582.8489
-6.260420209,53.28067626,50 Km/h,,Standard,1,0,600mm,8,50,0,20160113,Bracket Mounted,"Maintenance - Kerb offset 300mm, sleeves faded, on same pole as Stop sign.",,Low,,716005.8097,727006.8618
-6.172018379,53.25215208,120 Km/h,,Standard,0,0,,8,120,0,20160201,Bracket Mounted,,,,,721981.5982,723980.5492
-6.220969205,53.27252546,50 Km/h,,Standard,0,1,750mm,8,50,0,20160115,Bracket Mounted,Non TSM - Sign too big. Maintenance - Fit sleeves.,,,,718658.9818,726164.8026
-6.209478577,53.22368826,50 Km/h,,Standard,1,0,300mm,8,50,0,20160107,Bracket Mounted,Maintenance - Road offset 300mm.,,Low,,719561.4119,720750.5341
-6.117652498,53.23972316,30 Km/h,,Standard,0,1,750mm,8,30,0,20151125,Bracket Mounted,"Not in Bye laws. Non TSM - Traffic calming sign, sign too big. Maintenance - Located outside zone, obscured by ramp sign.",Inappropriate,High,,725645.4908,722691.9293
-6.12891439,53.20952713,50 Km/h,,Standard,1,0,300mm,8,50,0,20151125,Bracket Mounted,Maintenance - Kerb offset 230mm.,,Low,,724981.7482,719312.7786
-6.200836344,53.2588868,50 Km/h,,Standard,1,0,300mm,8,50,0,20151217,,Mounting - Mounted on Lp.,,,,720039.8903,724681.0388
-6.243785294,53.2723931,50 Km/h,,Standard,1,0,900mm,8,50,0,20160114,Bracket Mounted,.tc,,,,717137.6773,726112.438
-6.13272668,53.28676117,50 Km/h,,Standard,1,0,450mm,8,50,0,20160204,Bracket Mounted,"Maintenance - Pole at slight angle, kerb offset 100mm, fit sleeves.",Damaged Pole,Low,,724502.6742,727898.7318
-6.16630358,53.27080269,80 Km/h,,Standard,0,0,600mm,8,80,0,20151118,Bracket Mounted,"Maintenance - Centre sign on pole, fit 50kmh sign to pole.",Missing,Low,,722309.6756,726065.2886
-6.146575483,53.23685718,50 Km/h,,Standard,1,0,300mm,8,50,0,20151127,Bracket Mounted,"Maintenance - Sleeves faded, warning sign rotated, edge of warning sign not 600mm off road edge.",,Low,,723723.3583,722322.6412
-6.261245807,53.26918765,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign has minor damage and rotated, road offset 250mm, sleeves faded.",Damaged Sign,Low,,715981.8582,725727.3359
-6.193027439,53.28223287,60 Km/h,,Standard,1,1,300mm,8,60,0,20151204,Bracket Mounted,"Non TSM - Sign too small. Maintenance - Pole at angle, fit sleeves, height 1.9m, time plate misleading.",Damaged Pole,High,,720495.1759,727291.5624
-6.213342247,53.2641955,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,"Maintenance - Height 1.8m, on yield pole, sleeves faded, sign face damaged.",Damaged Sign,Low,,719190.8115,725250.7348
-6.179984714,53.29277101,50 Km/h,,Standard,1,0,300mm,8,50,0,20151204,,Mounting - Mounted on Lp. Maintenance - Sign face has minor damage.,Damaged Sign,Low,,721334.9616,728486.0618
-6.143116752,53.24444763,50 Km/h,,Standard,0,0,600mm,8,50,0,20151123,Bracket Mounted,Maintenance - Sign face has minor damage.,Damaged Sign,Low,,723932.2854,723173.1006
-6.133783303,53.20862775,50 Km/h,,Standard,1,0,300mm,8,50,0,20151125,Bracket Mounted,"Maintenance - 3t sign has height of 1.84m and 0mm kerb offset, sign dirty.",,Low,,724659.1658,719204.2222
-6.243638001,53.27324391,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,,Maintenance - Sleeves faded.,,Low,,717145.1743,726207.3381
-6.137140376,53.2929575,50 Km/h,,Standard,0,0,600mm,8,50,0,20151222,,"Maintenance - Sign rotated and off centre, sign face damaged, sleeves have graffiti on them, sign edge 20mm over road.",Damaged Sign,Low,,724190.4407,728580.4226
-6.129944449,53.24141621,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,"Maintenance - sign obscured on 80kmh side, 50kmh face has minor damage.",Obscured,Low,,724820.1666,722858.7575
-6.134748811,53.20943207,50 Km/h,,Standard,1,1,600mm,8,50,0,20151126,Bracket Mounted,Non TSM - Sign too big.,,,,724592.3447,719292.0234
-6.269519896,53.30377138,50 Km/h,,Standard,1,1,600mm,8,50,0,20151216,Bracket Mounted,"Non TSM - County boundary sign. Maintenance - Sign facing wrong way around, sign face damaged.",Inappropriate,High,,715336.8047,729561.6289
-6.146952183,53.25948683,80 Km/h,,Standard,1,0,600mm,8,80,0,20151118,Bracket Mounted,Maintenance - sleeves faded.,,Low,,723632.951,724839.638
-6.134022943,53.26492202,60 Km/h,50 Km/h,Standard,0,0,600mm,8,60,50,20151222,,"Maintenance - Sign damaged, sleeves faded, pole at an angled.",Damaged Sign,High,,724479.6996,725466.7665
-6.149068032,53.26239228,80 Km/h,50 Km/h,Standard,0,0,750mm,8,80,50,20151119,Bracket Mounted,"Maintenance - 50kmh sign dia. 600mm, 80kmh sign dia. 750mm, minor damage both faces, 50kmh sign rotated.",Damaged Sign,Low,,723483.4271,725159.2255
-6.192611409,53.2996506,50 Km/h,,Standard,1,0,300mm,8,50,0,20151201,Bracket Mounted,Maintenance - Fit sleeves.,,Low,,720473.8937,729230.0898
-6.165227776,53.26993871,80 Km/h,60 Km/h,Standard,1,0,600mm,8,80,60,20151117,Bracket Mounted,"Traffic Lanes Speed Limit 80kmh, Bus Lane Speed Limit 60kmh (South Bound).",,,,722383.8938,725971.008
-6.196438403,53.28994661,60 Km/h,,Standard,1,1,300mm,8,60,0,20151130,Bracket Mounted,"Non TSM - Sign too small. Maintenance - Height 1.64m, fit sleeves.",,Low,,720246.0796,728144.0148
-6.24699025,53.26917726,100 Km/h,,Standard,0,0,600mm,8,100,0,20160201,,Wrong location - Should be further back towards roundabout.,Inappropriate,High,,716932.7052,725749.4074
-6.144394336,53.2545468,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151116,Bracket Mounted,Maintenance - 50kmh  face has minor damage.,Damaged Sign,Low,,723817.8586,724294.4639
-6.226718967,53.26273938,50 Km/h,,Standard,1,1,600mm,8,50,0,20151209,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Height 1.91m beside cycle track, fit sleeves.",,Low,,718302.5296,725066.5099
-6.119405076,53.2768469,50 Km/h,,Standard,1,0,300mm,8,50,0,20151119,Bracket Mounted,"Maintenance - Sign face damaged, sleeves faded, kerb offset 250mm.",Damaged Sign,Low,,725419.8482,726819.0185
-6.255576914,53.28766264,50 Km/h,,Standard,1,0,300mm,8,50,0,20160113,Bracket Mounted,,,,,716309.7858,727792.0177
-6.262871747,53.27494093,50 Km/h,,Standard,1,0,300mm,8,50,0,20140515,,,,,,715857.852,726364.79
-6.164873839,53.20474113,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20160115,Bracket Mounted,"Non TSM - Sign too big for repeater, County boundary sign. Maintenance - County boundary sign facing wrong way.",Inappropriate,High,,722593.6829,718718.0873
-6.192026305,53.23529058,50 Km/h,50 Km/h,Standard,1,1,600mm,8,50,50,20151127,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Both signs slightly rotated, sleeves faded, sign edge 280mm from road edge, one sign slightly obscured by trees.",Obscured,Low,,720694.0336,722070.6681
-6.167054264,53.27037457,80 Km/h,50 Km/h,Standard,0,0,600mm,8,80,50,20151118,Bracket Mounted,Maintenance - Sleeves faded.,,Low,,722260.8306,726016.3741
-6.254478412,53.30774951,50 Km/h,,Standard,1,1,600mm,8,50,0,20151216,Bracket Mounted,Non TSM - Sign too big. Maintenance - Sign slightly rotated.,,,,716328.4191,730028.6136
-6.179267866,53.29997979,50 Km/h,,Standard,1,1,600mm,8,50,0,20151204,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Sign rotated 90 degrees and not visible, sign face has minor damage, edge of sign 100mm onto road.",Damaged Sign,High,,721362.3069,729289.2976
-6.272104931,53.26874182,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,Non TSM - Sign too big. Maintenance - Sign has minor damage.,Damaged Sign,Low,,715258.773,725660.1676
-6.194746051,53.28954172,50 Km/h,,Standard,0,0,600mm,8,50,0,20151204,Bracket Mounted,"Maintenance - 50kmh face damaged and rotated 180 degrees, sleeves faded, kerb offset 300mm, 60kmh sign missin",Damaged Sign,High,,720360.0387,728101.8185
-6.26304517,53.27130577,50 Km/h,,Standard,1,1,600mm,8,50,0,20160111,Bracket Mounted,"Non TSM - Sign too big. Maintenance - Pole at an angle, kerb offset 250mm.",Damaged Pole,Low,,715856.1165,725960.0724
-6.140642973,53.23961324,50 Km/h,,Standard,1,0,300mm,8,50,0,20160111,Bracket Mounted,"Maintenance - Sign face damaged, pole knocked, fit sleeves.",Damaged Sign,High,,724111.3629,722639.5453
